CategoryName,window_start,window_end,future_start,future_end,CategoryName,cur_mean,cur_sum,cur_std,coverage,volatility_ratio,intra_growth,long_mean,long_sum,long_coverage,days_since_last_sale,active_recent_flag,fallback_baseline,month,week_of_year,day_of_week,target_up
CPU,2014-06-27,2014-07-24,2014-07-25,2014-08-21,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,30,3,0
CPU,2014-07-04,2014-07-31,2014-08-01,2014-08-28,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,7,31,3,0
CPU,2014-07-11,2014-08-07,2014-08-08,2014-09-04,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,32,3,0
CPU,2014-07-18,2014-08-14,2014-08-15,2014-09-11,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,33,3,0
CPU,2014-07-25,2014-08-21,2014-08-22,2014-09-18,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,34,3,0
CPU,2014-08-01,2014-08-28,2014-08-29,2014-09-25,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,8,35,3,0
CPU,2014-08-08,2014-09-04,2014-09-05,2014-10-02,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,36,3,0
CPU,2014-08-15,2014-09-11,2014-09-12,2014-10-09,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,37,3,0
CPU,2014-08-22,2014-09-18,2014-09-19,2014-10-16,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,38,3,0
CPU,2014-08-29,2014-09-25,2014-09-26,2014-10-23,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,39,3,0
CPU,2014-09-05,2014-10-02,2014-10-03,2014-10-30,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,40,3,0
CPU,2014-09-12,2014-10-09,2014-10-10,2014-11-06,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,41,3,0
CPU,2014-09-19,2014-10-16,2014-10-17,2014-11-13,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,42,3,0
CPU,2014-09-26,2014-10-23,2014-10-24,2014-11-20,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,43,3,0
CPU,2014-10-03,2014-10-30,2014-10-31,2014-11-27,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,44,3,0
CPU,2014-10-10,2014-11-06,2014-11-07,2014-12-04,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,45,3,0
CPU,2014-10-17,2014-11-13,2014-11-14,2014-12-11,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,46,3,0
CPU,2014-10-24,2014-11-20,2014-11-21,2014-12-18,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,47,3,0
CPU,2014-10-31,2014-11-27,2014-11-28,2014-12-25,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,48,3,0
CPU,2014-11-07,2014-12-04,2014-12-05,2015-01-01,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,49,3,0
CPU,2014-11-14,2014-12-11,2014-12-12,2015-01-08,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,50,3,0
CPU,2014-11-21,2014-12-18,2014-12-19,2015-01-15,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,51,3,0
CPU,2014-11-28,2014-12-25,2014-12-26,2015-01-22,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,52,3,0
CPU,2014-12-05,2015-01-01,2015-01-02,2015-01-29,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,1,3,0
CPU,2014-12-12,2015-01-08,2015-01-09,2015-02-05,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,2,3,0
CPU,2014-12-19,2015-01-15,2015-01-16,2015-02-12,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,3,3,0
CPU,2014-12-26,2015-01-22,2015-01-23,2015-02-19,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,4,3,0
CPU,2015-01-02,2015-01-29,2015-01-30,2015-02-26,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,5,3,0
CPU,2015-01-09,2015-02-05,2015-02-06,2015-03-05,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,6,3,0
CPU,2015-01-16,2015-02-12,2015-02-13,2015-03-12,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,7,3,0
CPU,2015-01-23,2015-02-19,2015-02-20,2015-03-19,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,8,3,0
CPU,2015-01-30,2015-02-26,2015-02-27,2015-03-26,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,9,3,0
CPU,2015-02-06,2015-03-05,2015-03-06,2015-04-02,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,10,3,0
CPU,2015-02-13,2015-03-12,2015-03-13,2015-04-09,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,11,3,1
CPU,2015-02-20,2015-03-19,2015-03-20,2015-04-16,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,12,3,1
CPU,2015-02-27,2015-03-26,2015-03-27,2015-04-23,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,13,3,1
CPU,2015-03-06,2015-04-02,2015-04-03,2015-04-30,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,14,3,1
CPU,2015-03-13,2015-04-09,2015-04-10,2015-05-07,CPU,10.214285714285714,286.0,53.07498546050345,0.03571428571428571,5.196151913992459,5.0,3.1777777777777776,286.0,0.011111111111111112,0.0,1,286.0,4,15,3,1
CPU,2015-03-20,2015-04-16,2015-04-17,2015-05-14,CPU,10.214285714285714,286.0,53.074985460503456,0.03571428571428571,5.196151913992459,5.0,3.1777777777777776,286.0,0.011111111111111112,7.0,1,286.0,4,16,3,1
CPU,2015-03-27,2015-04-23,2015-04-24,2015-05-21,CPU,10.214285714285714,286.0,53.074985460503456,0.03571428571428571,5.196151913992459,-0.9999999510489533,3.1777777777777776,286.0,0.011111111111111112,14.0,1,286.0,4,17,3,1
CPU,2015-04-03,2015-04-30,2015-05-01,2015-05-28,CPU,14.357142857142858,402.0,56.530784461536854,0.07142857142857142,3.937467300183949,-0.5944055653088184,4.466666666666667,402.0,0.022222222222222223,4.0,1,402.0,4,18,3,0
CPU,2015-04-10,2015-05-07,2015-05-08,2015-06-04,CPU,12.357142857142858,346.0,36.153654513670915,0.10714285714285714,2.9257290302380716,5.0,7.022222222222222,632.0,0.044444444444444446,4.0,1,346.0,5,19,3,0
CPU,2015-04-17,2015-05-14,2015-05-15,2015-06-11,CPU,12.357142857142858,346.0,36.153654513670915,0.10714285714285714,2.9257290302380716,0.9827585020808701,7.022222222222222,632.0,0.044444444444444446,11.0,1,346.0,5,20,3,0
CPU,2015-04-24,2015-05-21,2015-05-22,2015-06-18,CPU,12.357142857142858,346.0,36.153654513670915,0.10714285714285714,2.9257290302380716,-0.9999999595375738,7.022222222222222,632.0,0.044444444444444446,18.0,1,346.0,5,21,3,0
CPU,2015-05-01,2015-05-28,2015-05-29,2015-06-25,CPU,8.214285714285714,230.0,30.195029324681357,0.07142857142857142,3.675916165936633,-0.9999999391304384,7.022222222222222,632.0,0.044444444444444446,25.0,1,229.99999999999997,5,22,3,0
CPU,2015-05-08,2015-06-04,2015-06-05,2015-07-02,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,5.0,7.8,702.0,0.05555555555555555,4.0,1,218.4,6,23,3,0
CPU,2015-05-15,2015-06-11,2015-06-12,2015-07-09,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,5.0,7.8,702.0,0.05555555555555555,11.0,1,218.4,6,24,3,0
CPU,2015-05-22,2015-06-18,2015-06-19,2015-07-16,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,-0.99999980000004,7.8,702.0,0.05555555555555555,18.0,1,218.4,6,25,3,0
CPU,2015-05-29,2015-06-25,2015-06-26,2015-07-23,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,-0.99999980000004,7.8,702.0,0.05555555555555555,25.0,1,218.4,6,26,3,0
CPU,2015-06-05,2015-07-02,2015-07-03,2015-07-30,CPU,0.0,0.0,0.0,0.0,0.0,0.0,7.8,702.0,0.05555555555555555,28.0,0,218.4,7,27,3,0
CPU,2015-06-12,2015-07-09,2015-07-10,2015-08-06,CPU,0.0,0.0,0.0,0.0,0.0,0.0,4.622222222222222,416.0,0.044444444444444446,28.0,0,129.42222222222222,7,28,3,0
CPU,2015-06-19,2015-07-16,2015-07-17,2015-08-13,CPU,0.0,0.0,0.0,0.0,0.0,0.0,4.622222222222222,416.0,0.044444444444444446,28.0,0,129.42222222222222,7,29,3,0
CPU,2015-06-26,2015-07-23,2015-07-24,2015-08-20,CPU,0.0,0.0,0.0,0.0,0.0,0.0,4.622222222222222,416.0,0.044444444444444446,28.0,0,129.42222222222222,7,30,3,0
CPU,2015-07-03,2015-07-30,2015-07-31,2015-08-27,CPU,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,300.0,0.03333333333333333,28.0,0,93.33333333333334,7,31,3,0
CPU,2015-07-10,2015-08-06,2015-08-07,2015-09-03,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,70.0,0.011111111111111112,28.0,0,21.77777777777778,8,32,3,0
CPU,2015-07-17,2015-08-13,2015-08-14,2015-09-10,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,70.0,0.011111111111111112,28.0,0,21.77777777777778,8,33,3,0
CPU,2015-07-24,2015-08-20,2015-08-21,2015-09-17,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,70.0,0.011111111111111112,28.0,0,21.77777777777778,8,34,3,0
CPU,2015-07-31,2015-08-27,2015-08-28,2015-09-24,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,70.0,0.011111111111111112,28.0,0,21.77777777777778,8,35,3,0
CPU,2015-08-07,2015-09-03,2015-09-04,2015-10-01,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,36,3,0
CPU,2015-08-14,2015-09-10,2015-09-11,2015-10-08,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,37,3,0
CPU,2015-08-21,2015-09-17,2015-09-18,2015-10-15,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,38,3,0
CPU,2015-08-28,2015-09-24,2015-09-25,2015-10-22,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,9,39,3,0
CPU,2015-09-04,2015-10-01,2015-10-02,2015-10-29,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,40,3,0
CPU,2015-09-11,2015-10-08,2015-10-09,2015-11-05,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,41,3,0
CPU,2015-09-18,2015-10-15,2015-10-16,2015-11-12,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,42,3,0
CPU,2015-09-25,2015-10-22,2015-10-23,2015-11-19,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,43,3,0
CPU,2015-10-02,2015-10-29,2015-10-30,2015-11-26,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,10,44,3,0
CPU,2015-10-09,2015-11-05,2015-11-06,2015-12-03,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,45,3,0
CPU,2015-10-16,2015-11-12,2015-11-13,2015-12-10,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,46,3,0
CPU,2015-10-23,2015-11-19,2015-11-20,2015-12-17,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,47,3,0
CPU,2015-10-30,2015-11-26,2015-11-27,2015-12-24,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,11,48,3,0
CPU,2015-11-06,2015-12-03,2015-12-04,2015-12-31,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,49,3,0
CPU,2015-11-13,2015-12-10,2015-12-11,2016-01-07,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,50,3,0
CPU,2015-11-20,2015-12-17,2015-12-18,2016-01-14,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,51,3,0
CPU,2015-11-27,2015-12-24,2015-12-25,2016-01-21,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,52,3,0
CPU,2015-12-04,2015-12-31,2016-01-01,2016-01-28,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,12,53,3,0
CPU,2015-12-11,2016-01-07,2016-01-08,2016-02-04,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,1,3,0
CPU,2015-12-18,2016-01-14,2016-01-15,2016-02-11,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,2,3,0
CPU,2015-12-25,2016-01-21,2016-01-22,2016-02-18,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,3,3,0
CPU,2016-01-01,2016-01-28,2016-01-29,2016-02-25,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,1,4,3,0
CPU,2016-01-08,2016-02-04,2016-02-05,2016-03-03,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,5,3,0
CPU,2016-01-15,2016-02-11,2016-02-12,2016-03-10,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,6,3,0
CPU,2016-01-22,2016-02-18,2016-02-19,2016-03-17,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,7,3,0
CPU,2016-01-29,2016-02-25,2016-02-26,2016-03-24,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,2,8,3,0
CPU,2016-02-05,2016-03-03,2016-03-04,2016-03-31,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,9,3,0
CPU,2016-02-12,2016-03-10,2016-03-11,2016-04-07,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,10,3,0
CPU,2016-02-19,2016-03-17,2016-03-18,2016-04-14,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,11,3,0
CPU,2016-02-26,2016-03-24,2016-03-25,2016-04-21,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,12,3,0
CPU,2016-03-04,2016-03-31,2016-04-01,2016-04-28,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,3,13,3,0
CPU,2016-03-11,2016-04-07,2016-04-08,2016-05-05,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,14,3,0
CPU,2016-03-18,2016-04-14,2016-04-15,2016-05-12,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,15,3,0
CPU,2016-03-25,2016-04-21,2016-04-22,2016-05-19,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,16,3,0
CPU,2016-04-01,2016-04-28,2016-04-29,2016-05-26,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,4,17,3,1
CPU,2016-04-08,2016-05-05,2016-05-06,2016-06-02,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,18,3,1
CPU,2016-04-15,2016-05-12,2016-05-13,2016-06-09,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,19,3,1
CPU,2016-04-22,2016-05-19,2016-05-20,2016-06-16,CPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0.0,5,20,3,1
CPU,2016-04-29,2016-05-26,2016-05-27,2016-06-23,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,5.0,0.7777777777777778,70.0,0.011111111111111112,0.0,1,70.0,5,21,3,1
CPU,2016-05-06,2016-06-02,2016-06-03,2016-06-30,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,5.0,0.7777777777777778,70.0,0.011111111111111112,7.0,1,70.0,6,22,3,1
CPU,2016-05-13,2016-06-09,2016-06-10,2016-07-07,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,-0.99999980000004,0.7777777777777778,70.0,0.011111111111111112,14.0,1,70.0,6,23,3,1
CPU,2016-05-20,2016-06-16,2016-06-17,2016-07-14,CPU,8.107142857142858,227.0,25.28740410011374,0.10714285714285714,3.1191507817927877,1.2428568942857638,2.522222222222222,227.0,0.03333333333333333,2.0,1,227.0,6,24,3,0
CPU,2016-05-27,2016-06-23,2016-06-24,2016-07-21,CPU,5.607142857142857,157.0,22.33245441970415,0.07142857142857142,3.9828574027497385,5.0,2.522222222222222,227.0,0.03333333333333333,9.0,1,157.0,6,25,3,0
CPU,2016-06-03,2016-06-30,2016-07-01,2016-07-28,CPU,5.607142857142857,157.0,22.33245441970415,0.07142857142857142,3.9828574027497385,-0.9999999108280335,2.522222222222222,227.0,0.03333333333333333,16.0,1,157.0,6,26,3,0
CPU,2016-06-10,2016-07-07,2016-07-08,2016-08-04,CPU,5.607142857142857,157.0,22.33245441970415,0.07142857142857142,3.9828574027497385,-0.9999999108280335,2.522222222222222,227.0,0.03333333333333333,23.0,1,157.0,7,27,3,0
CPU,2016-06-17,2016-07-14,2016-07-15,2016-08-11,CPU,0.0,0.0,0.0,0.0,0.0,0.0,2.522222222222222,227.0,0.03333333333333333,28.0,0,70.62222222222222,7,28,3,0
CPU,2016-06-24,2016-07-21,2016-07-22,2016-08-18,CPU,0.0,0.0,0.0,0.0,0.0,0.0,2.522222222222222,227.0,0.03333333333333333,28.0,0,70.62222222222222,7,29,3,1
CPU,2016-07-01,2016-07-28,2016-07-29,2016-08-25,CPU,0.0,0.0,0.0,0.0,0.0,0.0,2.522222222222222,227.0,0.03333333333333333,28.0,0,70.62222222222222,7,30,3,1
CPU,2016-07-08,2016-08-04,2016-08-05,2016-09-01,CPU,0.0,0.0,0.0,0.0,0.0,0.0,2.522222222222222,227.0,0.03333333333333333,28.0,0,70.62222222222222,8,31,3,1
CPU,2016-07-15,2016-08-11,2016-08-12,2016-09-08,CPU,0.0,0.0,0.0,0.0,0.0,0.0,2.522222222222222,227.0,0.03333333333333333,28.0,0,70.62222222222222,8,32,3,1
CPU,2016-07-22,2016-08-18,2016-08-19,2016-09-15,CPU,9.464285714285714,265.0,49.17787114347348,0.03571428571428571,5.196151873679265,5.0,5.466666666666667,492.0,0.044444444444444446,2.0,1,265.0,8,33,3,1
CPU,2016-07-29,2016-08-25,2016-08-26,2016-09-22,CPU,13.178571428571429,369.0,52.159818669867605,0.07142857142857142,3.957926319605301,5.0,5.844444444444444,526.0,0.044444444444444446,1.0,1,369.0,8,34,3,0
CPU,2016-08-05,2016-09-01,2016-09-02,2016-09-29,CPU,13.178571428571429,369.0,52.159818669867605,0.07142857142857142,3.957926319605301,-0.6075471377144908,5.844444444444444,526.0,0.044444444444444446,8.0,1,369.0,9,35,3,1
CPU,2016-08-12,2016-09-08,2016-09-09,2016-10-06,CPU,20.107142857142858,563.0,58.401528408151805,0.14285714285714285,2.9045163660777837,-0.4742547245540213,8.0,720.0,0.06666666666666667,1.0,1,563.0,9,36,3,0
CPU,2016-08-19,2016-09-15,2016-09-16,2016-10-13,CPU,10.642857142857142,298.0,34.55039206487727,0.10714285714285714,3.246345258117102,0.8653844988905482,6.2555555555555555,563.0,0.044444444444444446,8.0,1,298.0,9,37,3,1
CPU,2016-08-26,2016-09-22,2016-09-23,2016-10-20,CPU,6.928571428571429,194.0,29.541651674770485,0.07142857142857142,4.263742925302947,-0.9999999278350568,6.2555555555555555,563.0,0.044444444444444446,15.0,1,194.0,9,38,3,1
CPU,2016-09-02,2016-09-29,2016-09-30,2016-10-27,CPU,16.178571428571427,453.0,55.26950436040564,0.10714285714285714,3.416216393901322,0.33505152221277673,9.133333333333333,822.0,0.05555555555555555,0.0,1,452.99999999999994,9,39,3,0
CPU,2016-09-09,2016-10-06,2016-10-07,2016-11-03,CPU,13.392857142857142,375.0,51.93219431260775,0.07142857142857142,3.8776035524803136,5.0,10.422222222222222,938.0,0.06666666666666667,4.0,1,375.0,10,40,3,0
CPU,2016-09-16,2016-10-13,2016-10-14,2016-11-10,CPU,20.357142857142858,570.0,61.80569453983201,0.10714285714285714,3.0360690563251977,0.20077218991965,12.588888888888889,1133.0,0.07777777777777778,3.0,1,570.0,10,41,3,0
CPU,2016-09-23,2016-10-20,2016-10-21,2016-11-17,CPU,20.357142857142858,570.0,61.80569453983201,0.10714285714285714,3.0360690563251977,-0.4799999820800006,12.588888888888889,1133.0,0.07777777777777778,10.0,1,570.0,10,42,3,0
CPU,2016-09-30,2016-10-27,2016-10-28,2016-11-24,CPU,16.428571428571427,460.0,48.59631715280827,0.10714285714285714,2.958036516203498,-0.5209002980945203,14.244444444444444,1282.0,0.08888888888888889,0.0,1,459.99999999999994,10,43,3,0
CPU,2016-10-07,2016-11-03,2016-11-04,2016-12-01,CPU,12.285714285714286,344.0,44.721245464749394,0.07142857142857142,3.6401010787504444,-0.235897418961211,14.244444444444444,1282.0,0.08888888888888889,7.0,1,398.84444444444443,11,44,3,0
CPU,2016-10-14,2016-11-10,2016-11-11,2016-12-08,CPU,5.321428571428571,149.0,27.650953963688863,0.03571428571428571,5.196151446248642,-0.9999999060402773,14.244444444444444,1282.0,0.08888888888888889,14.0,1,398.84444444444443,11,45,3,1
CPU,2016-10-21,2016-11-17,2016-11-18,2016-12-15,CPU,10.035714285714286,281.0,36.25552385780795,0.07142857142857142,3.612649704143882,-0.11409394901130675,12.766666666666667,1149.0,0.08888888888888889,0.0,1,357.4666666666667,11,46,3,1
CPU,2016-10-28,2016-11-24,2016-11-25,2016-12-22,CPU,4.714285714285714,132.0,24.496147135616976,0.03571428571428571,5.1961513204927146,5.0,11.61111111111111,1045.0,0.07777777777777778,7.0,1,325.1111111111111,11,47,3,1
CPU,2016-11-04,2016-12-01,2016-12-02,2016-12-29,CPU,12.107142857142858,339.0,36.09742698162678,0.10714285714285714,2.9814981475032503,0.5681817579201167,13.911111111111111,1252.0,0.1,0.0,1,389.5111111111111,12,48,3,0
CPU,2016-11-11,2016-12-08,2016-12-09,2017-01-05,CPU,17.25,483.0,43.50420751408502,0.14285714285714285,2.5219828980928765,1.6590907331267406,13.355555555555556,1202.0,0.08888888888888889,6.0,1,483.0,12,49,3,0
CPU,2016-11-18,2016-12-15,2016-12-16,2017-01-12,CPU,15.821428571428571,443.0,40.24749643627234,0.14285714285714285,2.54385965911412,0.14009660888235495,14.377777777777778,1294.0,0.1,2.0,1,443.0,12,50,3,0
CPU,2016-11-25,2016-12-22,2016-12-23,2017-01-19,CPU,17.892857142857142,501.0,40.86767783758621,0.17857142857142858,2.284021787424758,-0.5726495498088499,15.022222222222222,1352.0,0.1111111111111111,2.0,1,501.0,12,51,3,0
CPU,2016-12-02,2016-12-29,2016-12-30,2017-01-26,CPU,10.5,294.0,32.446109165815244,0.10714285714285714,3.0901053405438006,-0.7542372433927059,12.144444444444444,1093.0,0.1,9.0,1,340.0444444444444,12,52,3,0
CPU,2016-12-09,2017-01-05,2017-01-06,2017-02-02,CPU,6.678571428571429,187.0,20.657156441410276,0.10714285714285714,3.0930496992197654,-0.7533332630222289,11.266666666666667,1014.0,0.1,2.0,1,315.4666666666667,1,1,3,0
CPU,2016-12-16,2017-01-12,2017-01-13,2017-02-09,CPU,3.392857142857143,95.0,12.550865894187444,0.07142857142857142,3.699201489048492,-0.36206887812130534,9.1,819.0,0.08888888888888889,9.0,1,254.79999999999998,1,2,3,0
CPU,2016-12-23,2017-01-19,2017-01-20,2017-02-16,CPU,1.3214285714285714,37.0,6.866344272862335,0.03571428571428571,5.196148490486153,-0.9999996216217647,9.1,819.0,0.08888888888888889,16.0,1,254.79999999999998,1,3,3,1
CPU,2016-12-30,2017-01-26,2017-01-27,2017-02-23,CPU,3.8214285714285716,107.0,14.466842807479681,0.07142857142857142,3.7857148842001336,0.8918915544194118,8.222222222222221,740.0,0.08888888888888889,2.0,1,230.2222222222222,1,4,3,1
CPU,2017-01-06,2017-02-02,2017-02-03,2017-03-02,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,5.0,8.222222222222221,740.0,0.08888888888888889,9.0,1,230.2222222222222,2,5,3,1
CPU,2017-01-13,2017-02-09,2017-02-10,2017-03-09,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,-0.99999980000004,8.222222222222221,740.0,0.08888888888888889,16.0,1,230.2222222222222,2,6,3,1
CPU,2017-01-20,2017-02-16,2017-02-17,2017-03-16,CPU,6.464285714285714,181.0,23.942613150819525,0.07142857142857142,3.703829085722278,0.5857141685714521,7.988888888888889,719.0,0.08888888888888889,1.0,1,223.6888888888889,2,7,3,1
CPU,2017-01-27,2017-02-23,2017-02-24,2017-03-23,CPU,20.857142857142858,584.0,76.57149520252965,0.10714285714285714,3.6712358953360016,5.0,13.244444444444444,1192.0,0.1111111111111111,2.0,1,584.0,2,8,3,0
