CategoryName,window_start,window_end,future_start,future_end,CategoryName,cur_mean,cur_sum,cur_std,coverage,volatility_ratio,intra_growth,month,week_of_year,day_of_week,target_up
CPU,2016-06-17,2016-07-14,2016-07-15,2016-08-11,CPU,0.0,0.0,0.0,0.0,0.0,0.0,7,28,3,0
CPU,2016-06-24,2016-07-21,2016-07-22,2016-08-18,CPU,0.0,0.0,0.0,0.0,0.0,0.0,7,29,3,1
CPU,2016-07-01,2016-07-28,2016-07-29,2016-08-25,CPU,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,1
CPU,2016-07-08,2016-08-04,2016-08-05,2016-09-01,CPU,0.0,0.0,0.0,0.0,0.0,0.0,8,31,3,1
CPU,2016-07-15,2016-08-11,2016-08-12,2016-09-08,CPU,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,1
CPU,2016-07-22,2016-08-18,2016-08-19,2016-09-15,CPU,9.464285714285714,265.0,49.17787114347348,0.03571428571428571,5.196151873679265,18928571.42857143,8,33,3,1
CPU,2016-07-29,2016-08-25,2016-08-26,2016-09-22,CPU,13.178571428571429,369.0,52.159818669867605,0.07142857142857142,3.957926319605301,26357142.85714286,8,34,3,0
CPU,2016-08-05,2016-09-01,2016-09-02,2016-09-29,CPU,13.178571428571429,369.0,52.159818669867605,0.07142857142857142,3.957926319605301,-0.6075471377144908,9,35,3,1
CPU,2016-08-12,2016-09-08,2016-09-09,2016-10-06,CPU,20.107142857142858,563.0,58.401528408151805,0.14285714285714285,2.9045163660777837,-0.4742547245540213,9,36,3,0
CPU,2016-08-19,2016-09-15,2016-09-16,2016-10-13,CPU,10.642857142857142,298.0,34.55039206487727,0.10714285714285714,3.246345258117102,0.8653844988905482,9,37,3,1
CPU,2016-08-26,2016-09-22,2016-09-23,2016-10-20,CPU,6.928571428571429,194.0,29.541651674770485,0.07142857142857142,4.263742925302947,-0.9999999278350568,9,38,3,1
CPU,2016-09-02,2016-09-29,2016-09-30,2016-10-27,CPU,16.178571428571427,453.0,55.26950436040564,0.10714285714285714,3.416216393901322,0.33505152221277673,9,39,3,0
CPU,2016-09-09,2016-10-06,2016-10-07,2016-11-03,CPU,13.392857142857142,375.0,51.93219431260775,0.07142857142857142,3.8776035524803136,26785714.285714287,10,40,3,0
CPU,2016-09-16,2016-10-13,2016-10-14,2016-11-10,CPU,20.357142857142858,570.0,61.80569453983201,0.10714285714285714,3.0360690563251977,0.20077218991965,10,41,3,0
CPU,2016-09-23,2016-10-20,2016-10-21,2016-11-17,CPU,20.357142857142858,570.0,61.80569453983201,0.10714285714285714,3.0360690563251977,-0.4799999820800006,10,42,3,0
CPU,2016-09-30,2016-10-27,2016-10-28,2016-11-24,CPU,16.428571428571427,460.0,48.59631715280827,0.10714285714285714,2.958036516203498,-0.5209002980945203,10,43,3,0
CPU,2016-10-07,2016-11-03,2016-11-04,2016-12-01,CPU,12.285714285714286,344.0,44.721245464749394,0.07142857142857142,3.6401010787504444,-0.235897418961211,11,44,3,0
CPU,2016-10-14,2016-11-10,2016-11-11,2016-12-08,CPU,5.321428571428571,149.0,27.650953963688863,0.03571428571428571,5.196151446248642,-0.9999999060402773,11,45,3,1
CPU,2016-10-21,2016-11-17,2016-11-18,2016-12-15,CPU,10.035714285714286,281.0,36.25552385780795,0.07142857142857142,3.612649704143882,-0.11409394901130675,11,46,3,1
CPU,2016-10-28,2016-11-24,2016-11-25,2016-12-22,CPU,4.714285714285714,132.0,24.496147135616976,0.03571428571428571,5.1961513204927146,9428571.42857143,11,47,3,1
CPU,2016-11-04,2016-12-01,2016-12-02,2016-12-29,CPU,12.107142857142858,339.0,36.09742698162678,0.10714285714285714,2.9814981475032503,0.5681817579201167,12,48,3,0
CPU,2016-11-11,2016-12-08,2016-12-09,2017-01-05,CPU,17.25,483.0,43.50420751408502,0.14285714285714285,2.5219828980928765,1.6590907331267406,12,49,3,0
CPU,2016-11-18,2016-12-15,2016-12-16,2017-01-12,CPU,15.821428571428571,443.0,40.24749643627234,0.14285714285714285,2.54385965911412,0.14009660888235495,12,50,3,0
CPU,2016-11-25,2016-12-22,2016-12-23,2017-01-19,CPU,17.892857142857142,501.0,40.86767783758621,0.17857142857142858,2.284021787424758,-0.5726495498088499,12,51,3,0
CPU,2016-12-02,2016-12-29,2016-12-30,2017-01-26,CPU,10.5,294.0,32.446109165815244,0.10714285714285714,3.0901053405438006,-0.7542372433927059,12,52,3,0
CPU,2016-12-09,2017-01-05,2017-01-06,2017-02-02,CPU,6.678571428571429,187.0,20.657156441410276,0.10714285714285714,3.0930496992197654,-0.7533332630222289,1,1,3,0
CPU,2016-12-16,2017-01-12,2017-01-13,2017-02-09,CPU,3.392857142857143,95.0,12.550865894187444,0.07142857142857142,3.699201489048492,-0.36206887812130534,1,2,3,0
CPU,2016-12-23,2017-01-19,2017-01-20,2017-02-16,CPU,1.3214285714285714,37.0,6.866344272862335,0.03571428571428571,5.196148490486153,-0.9999996216217647,1,3,3,1
CPU,2016-12-30,2017-01-26,2017-01-27,2017-02-23,CPU,3.8214285714285716,107.0,14.466842807479681,0.07142857142857142,3.7857148842001336,0.8918915544194118,1,4,3,1
CPU,2017-01-06,2017-02-02,2017-02-03,2017-03-02,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,5000000.0,2,5,3,1
CPU,2017-01-13,2017-02-09,2017-02-10,2017-03-09,CPU,2.5,70.0,12.99038105676658,0.03571428571428571,5.196150344246494,-0.99999980000004,2,6,3,1
CPU,2017-01-20,2017-02-16,2017-02-17,2017-03-16,CPU,6.464285714285714,181.0,23.942613150819525,0.07142857142857142,3.703829085722278,0.5857141685714521,2,7,3,1
CPU,2017-01-27,2017-02-23,2017-02-24,2017-03-23,CPU,20.857142857142858,584.0,76.57149520252965,0.10714285714285714,3.6712358953360016,41714285.71428572,2,8,3,0
CPU,2017-02-03,2017-03-02,2017-03-03,2017-03-30,CPU,20.857142857142858,584.0,76.57149520252965,0.10714285714285714,3.6712358953360016,3.2612608499310634,3,9,3,0
CPU,2017-02-10,2017-03-09,2017-03-10,2017-04-06,CPU,29.357142857142858,822.0,80.34310988580447,0.17857142857142858,2.736748175393645,-0.5924657392217118,3,10,3,0
CPU,2017-02-17,2017-03-16,2017-03-17,2017-04-13,CPU,25.392857142857142,711.0,78.94317091866704,0.14285714285714285,3.1088729939159396,-0.49682873793741583,3,11,3,0
CPU,2017-02-24,2017-03-23,2017-03-24,2017-04-20,CPU,8.5,238.0,30.763498779281544,0.07142857142857142,3.619234724711391,-0.999999941176474,3,12,3,0
CPU,2017-03-03,2017-03-30,2017-03-31,2017-04-27,CPU,8.5,238.0,30.763498779281544,0.07142857142857142,3.619234724711391,-0.999999941176474,3,13,3,0
CPU,2017-03-10,2017-04-06,2017-04-07,2017-05-04,CPU,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,1
CPU,2017-03-17,2017-04-13,2017-04-14,2017-05-11,CPU,3.7857142857142856,106.0,19.671148457389393,0.03571428571428571,5.19615105013843,7571428.571428572,4,15,3,1
CPU,2017-03-24,2017-04-20,2017-04-21,2017-05-18,CPU,3.7857142857142856,106.0,19.671148457389393,0.03571428571428571,5.19615105013843,7571428.571428572,4,16,3,1
CPU,2017-03-31,2017-04-27,2017-04-28,2017-05-25,CPU,8.035714285714286,225.0,29.025213353291335,0.07142857142857142,3.6120261011352293,0.12264149323602923,4,17,3,0
CPU,2017-04-07,2017-05-04,2017-05-05,2017-06-01,CPU,8.035714285714286,225.0,29.02521335329133,0.07142857142857142,3.612026101135229,0.12264149323602923,5,18,3,0
CPU,2017-04-14,2017-05-11,2017-05-12,2017-06-08,CPU,5.642857142857143,158.0,22.983245894275566,0.07142857142857142,4.072979563267646,-0.6722688284725749,5,19,3,0
CPU,2017-04-21,2017-05-18,2017-05-19,2017-06-15,CPU,5.642857142857143,158.0,22.983245894275566,0.07142857142857142,4.072979563267646,-0.6722688284725749,5,20,3,0
CPU,2017-04-28,2017-05-25,2017-05-26,2017-06-22,CPU,1.3928571428571428,39.0,7.23749801734138,0.03571428571428571,5.19614869213834,-0.9999996410257699,5,21,3,1
CPU,2017-05-05,2017-06-01,2017-06-02,2017-06-29,CPU,5.535714285714286,155.0,22.455483172040545,0.07142857142857142,4.056473646683052,1.9743582656149818,6,22,3,0
CPU,2017-05-12,2017-06-08,2017-06-09,2017-07-06,CPU,4.142857142857143,116.0,21.52691717978462,0.03571428571428571,5.1961511684632455,8285714.285714287,6,23,3,0
CPU,2017-05-19,2017-06-15,2017-06-16,2017-07-13,CPU,4.142857142857143,116.0,21.52691717978462,0.03571428571428571,5.1961511684632455,-0.9999998793103595,6,24,3,0
CPU,2017-05-26,2017-06-22,2017-06-23,2017-07-20,CPU,4.142857142857143,116.0,21.52691717978462,0.03571428571428571,5.1961511684632455,-0.9999998793103595,6,25,3,0
CPU,2017-06-02,2017-06-29,2017-06-30,2017-07-27,CPU,0.0,0.0,0.0,0.0,0.0,0.0,6,26,3,0
CPU,2017-06-09,2017-07-06,2017-07-07,2017-08-03,CPU,0.0,0.0,0.0,0.0,0.0,0.0,7,27,3,0
CPU,2017-06-16,2017-07-13,2017-07-14,2017-08-10,CPU,0.0,0.0,0.0,0.0,0.0,0.0,7,28,3,0
CPU,2017-06-23,2017-07-20,2017-07-21,2017-08-17,CPU,0.0,0.0,0.0,0.0,0.0,0.0,7,29,3,1
CPU,2017-06-30,2017-07-27,2017-07-28,2017-08-24,CPU,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,1
CPU,2017-07-07,2017-08-03,2017-08-04,2017-08-31,CPU,0.0,0.0,0.0,0.0,0.0,0.0,8,31,3,1
CPU,2017-07-14,2017-08-10,2017-08-11,2017-09-07,CPU,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,1
CPU,2017-07-21,2017-08-17,2017-08-18,2017-09-14,CPU,10.571428571428571,296.0,38.11582776919074,0.07142857142857142,3.60555093439836,21142857.14285714,8,33,3,0
CPU,2017-07-28,2017-08-24,2017-08-25,2017-09-21,CPU,10.571428571428571,296.0,38.11582776919073,0.07142857142857142,3.6055509343983596,21142857.14285714,8,34,3,0
CPU,2017-08-04,2017-08-31,2017-09-01,2017-09-28,CPU,10.571428571428571,296.0,38.11582776919074,0.07142857142857142,3.60555093439836,-0.9999999527027049,8,35,3,0
CPU,2017-08-11,2017-09-07,2017-09-08,2017-10-05,CPU,10.571428571428571,296.0,38.11582776919074,0.07142857142857142,3.60555093439836,-0.9999999527027049,9,36,3,0
CPU,2017-08-18,2017-09-14,2017-09-15,2017-10-12,CPU,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,1
CPU,2017-08-25,2017-09-21,2017-09-22,2017-10-19,CPU,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,1
CPU,2017-09-01,2017-09-28,2017-09-29,2017-10-26,CPU,9.178571428571429,257.0,33.212576760950675,0.07142857142857142,3.618490459100724,18357142.85714286,9,39,3,0
Video Card,2013-06-21,2013-07-18,2013-07-19,2013-08-15,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,29,3,0
Video Card,2013-06-28,2013-07-25,2013-07-26,2013-08-22,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,0
Video Card,2013-07-05,2013-08-01,2013-08-02,2013-08-29,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,31,3,0
Video Card,2013-07-12,2013-08-08,2013-08-09,2013-09-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,0
Video Card,2013-07-19,2013-08-15,2013-08-16,2013-09-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,0
Video Card,2013-07-26,2013-08-22,2013-08-23,2013-09-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3,0
Video Card,2013-08-02,2013-08-29,2013-08-30,2013-09-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,35,3,0
Video Card,2013-08-09,2013-09-05,2013-09-06,2013-10-03,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,0
Video Card,2013-08-16,2013-09-12,2013-09-13,2013-10-10,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,0
Video Card,2013-08-23,2013-09-19,2013-09-20,2013-10-17,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,0
Video Card,2013-08-30,2013-09-26,2013-09-27,2013-10-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,0
Video Card,2013-09-06,2013-10-03,2013-10-04,2013-10-31,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,0
Video Card,2013-09-13,2013-10-10,2013-10-11,2013-11-07,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,0
Video Card,2013-09-20,2013-10-17,2013-10-18,2013-11-14,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,0
Video Card,2013-09-27,2013-10-24,2013-10-25,2013-11-21,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,0
Video Card,2013-10-04,2013-10-31,2013-11-01,2013-11-28,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,0
Video Card,2013-10-11,2013-11-07,2013-11-08,2013-12-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,0
Video Card,2013-10-18,2013-11-14,2013-11-15,2013-12-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,0
Video Card,2013-10-25,2013-11-21,2013-11-22,2013-12-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,0
Video Card,2013-11-01,2013-11-28,2013-11-29,2013-12-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,0
Video Card,2013-11-08,2013-12-05,2013-12-06,2014-01-02,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,12,49,3,0
Video Card,2013-11-15,2013-12-12,2013-12-13,2014-01-09,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,12,50,3,0
Video Card,2013-11-22,2013-12-19,2013-12-20,2014-01-16,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,12,51,3,0
Video Card,2013-11-29,2013-12-26,2013-12-27,2014-01-23,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,12,52,3,0
Video Card,2013-12-06,2014-01-02,2014-01-03,2014-01-30,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0
Video Card,2013-12-13,2014-01-09,2014-01-10,2014-02-06,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,0
Video Card,2013-12-20,2014-01-16,2014-01-17,2014-02-13,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,0
Video Card,2013-12-27,2014-01-23,2014-01-24,2014-02-20,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,0
Video Card,2014-01-03,2014-01-30,2014-01-31,2014-02-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,0
Video Card,2014-01-10,2014-02-06,2014-02-07,2014-03-06,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,0
Video Card,2014-01-17,2014-02-13,2014-02-14,2014-03-13,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2,7,3,0
Video Card,2014-01-24,2014-02-20,2014-02-21,2014-03-20,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2,8,3,0
Video Card,2014-01-31,2014-02-27,2014-02-28,2014-03-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2,9,3,0
Video Card,2014-02-07,2014-03-06,2014-03-07,2014-04-03,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,10,3,0
Video Card,2014-02-14,2014-03-13,2014-03-14,2014-04-10,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,11,3,0
Video Card,2014-02-21,2014-03-20,2014-03-21,2014-04-17,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,12,3,0
Video Card,2014-02-28,2014-03-27,2014-03-28,2014-04-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,13,3,0
Video Card,2014-03-07,2014-04-03,2014-04-04,2014-05-01,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,0
Video Card,2014-03-14,2014-04-10,2014-04-11,2014-05-08,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,15,3,0
Video Card,2014-03-21,2014-04-17,2014-04-18,2014-05-15,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,16,3,0
Video Card,2014-03-28,2014-04-24,2014-04-25,2014-05-22,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,17,3,0
Video Card,2014-04-04,2014-05-01,2014-05-02,2014-05-29,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,5,18,3,0
Video Card,2014-04-11,2014-05-08,2014-05-09,2014-06-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,5,19,3,0
Video Card,2014-04-18,2014-05-15,2014-05-16,2014-06-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,5,20,3,0
Video Card,2014-04-25,2014-05-22,2014-05-23,2014-06-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,5,21,3,0
Video Card,2014-05-02,2014-05-29,2014-05-30,2014-06-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,5,22,3,0
Video Card,2014-05-09,2014-06-05,2014-06-06,2014-07-03,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,23,3,0
Video Card,2014-05-16,2014-06-12,2014-06-13,2014-07-10,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,24,3,0
Video Card,2014-05-23,2014-06-19,2014-06-20,2014-07-17,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,25,3,0
Video Card,2014-05-30,2014-06-26,2014-06-27,2014-07-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,26,3,0
Video Card,2014-06-06,2014-07-03,2014-07-04,2014-07-31,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,27,3,0
Video Card,2014-06-13,2014-07-10,2014-07-11,2014-08-07,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,28,3,0
Video Card,2014-06-20,2014-07-17,2014-07-18,2014-08-14,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,29,3,0
Video Card,2014-06-27,2014-07-24,2014-07-25,2014-08-21,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,30,3,0
Video Card,2014-07-04,2014-07-31,2014-08-01,2014-08-28,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,31,3,0
Video Card,2014-07-11,2014-08-07,2014-08-08,2014-09-04,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,0
Video Card,2014-07-18,2014-08-14,2014-08-15,2014-09-11,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,0
Video Card,2014-07-25,2014-08-21,2014-08-22,2014-09-18,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3,0
Video Card,2014-08-01,2014-08-28,2014-08-29,2014-09-25,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,35,3,0
Video Card,2014-08-08,2014-09-04,2014-09-05,2014-10-02,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,0
Video Card,2014-08-15,2014-09-11,2014-09-12,2014-10-09,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,0
Video Card,2014-08-22,2014-09-18,2014-09-19,2014-10-16,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,0
Video Card,2014-08-29,2014-09-25,2014-09-26,2014-10-23,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,0
Video Card,2014-09-05,2014-10-02,2014-10-03,2014-10-30,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,0
Video Card,2014-09-12,2014-10-09,2014-10-10,2014-11-06,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,0
Video Card,2014-09-19,2014-10-16,2014-10-17,2014-11-13,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,0
Video Card,2014-09-26,2014-10-23,2014-10-24,2014-11-20,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,0
Video Card,2014-10-03,2014-10-30,2014-10-31,2014-11-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,0
Video Card,2014-10-10,2014-11-06,2014-11-07,2014-12-04,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,0
Video Card,2014-10-17,2014-11-13,2014-11-14,2014-12-11,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,0
Video Card,2014-10-24,2014-11-20,2014-11-21,2014-12-18,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,0
Video Card,2014-10-31,2014-11-27,2014-11-28,2014-12-25,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,0
Video Card,2014-11-07,2014-12-04,2014-12-05,2015-01-01,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,12,49,3,0
Video Card,2014-11-14,2014-12-11,2014-12-12,2015-01-08,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,12,50,3,0
Video Card,2014-11-21,2014-12-18,2014-12-19,2015-01-15,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,12,51,3,0
Video Card,2014-11-28,2014-12-25,2014-12-26,2015-01-22,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,12,52,3,0
Video Card,2014-12-05,2015-01-01,2015-01-02,2015-01-29,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,0
Video Card,2014-12-12,2015-01-08,2015-01-09,2015-02-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,0
Video Card,2014-12-19,2015-01-15,2015-01-16,2015-02-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,0
Video Card,2014-12-26,2015-01-22,2015-01-23,2015-02-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,4,3,0
Video Card,2015-01-02,2015-01-29,2015-01-30,2015-02-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,1,5,3,0
Video Card,2015-01-09,2015-02-05,2015-02-06,2015-03-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2,6,3,0
Video Card,2015-01-16,2015-02-12,2015-02-13,2015-03-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2,7,3,0
Video Card,2015-01-23,2015-02-19,2015-02-20,2015-03-19,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2,8,3,0
Video Card,2015-01-30,2015-02-26,2015-02-27,2015-03-26,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,2,9,3,0
Video Card,2015-02-06,2015-03-05,2015-03-06,2015-04-02,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,10,3,0
Video Card,2015-02-13,2015-03-12,2015-03-13,2015-04-09,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,11,3,0
Video Card,2015-02-20,2015-03-19,2015-03-20,2015-04-16,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,12,3,0
Video Card,2015-02-27,2015-03-26,2015-03-27,2015-04-23,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,3,13,3,0
Video Card,2015-03-06,2015-04-02,2015-04-03,2015-04-30,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,14,3,0
Video Card,2015-03-13,2015-04-09,2015-04-10,2015-05-07,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,15,3,1
Video Card,2015-03-20,2015-04-16,2015-04-17,2015-05-14,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,16,3,1
Video Card,2015-03-27,2015-04-23,2015-04-24,2015-05-21,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,17,3,1
Video Card,2015-04-03,2015-04-30,2015-05-01,2015-05-28,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,4,18,3,1
Video Card,2015-04-10,2015-05-07,2015-05-08,2015-06-04,Video Card,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,9857142.857142858,5,19,3,0
Video Card,2015-04-17,2015-05-14,2015-05-15,2015-06-11,Video Card,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,9857142.857142858,5,20,3,0
Video Card,2015-04-24,2015-05-21,2015-05-22,2015-06-18,Video Card,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,-0.999999898550735,5,21,3,0
Video Card,2015-05-01,2015-05-28,2015-05-29,2015-06-25,Video Card,4.928571428571429,138.0,25.609608369054122,0.03571428571428571,5.196151368415051,-0.999999898550735,5,22,3,0
Video Card,2015-05-08,2015-06-04,2015-06-05,2015-07-02,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,23,3,1
Video Card,2015-05-15,2015-06-11,2015-06-12,2015-07-09,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,24,3,1
Video Card,2015-05-22,2015-06-18,2015-06-19,2015-07-16,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,25,3,1
Video Card,2015-05-29,2015-06-25,2015-06-26,2015-07-23,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,6,26,3,1
Video Card,2015-06-05,2015-07-02,2015-07-03,2015-07-30,Video Card,1.75,49.0,9.093266739736606,0.03571428571428571,5.196149453478373,3500000.0,7,27,3,0
Video Card,2015-06-12,2015-07-09,2015-07-10,2015-08-06,Video Card,1.75,49.0,9.093266739736606,0.03571428571428571,5.196149453478373,3500000.0,7,28,3,0
Video Card,2015-06-19,2015-07-16,2015-07-17,2015-08-13,Video Card,1.75,49.0,9.093266739736606,0.03571428571428571,5.196149453478373,-0.9999997142857959,7,29,3,0
Video Card,2015-06-26,2015-07-23,2015-07-24,2015-08-20,Video Card,1.75,49.0,9.093266739736606,0.03571428571428571,5.196149453478373,-0.9999997142857959,7,30,3,0
Video Card,2015-07-03,2015-07-30,2015-07-31,2015-08-27,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,7,31,3,0
Video Card,2015-07-10,2015-08-06,2015-08-07,2015-09-03,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,32,3,0
Video Card,2015-07-17,2015-08-13,2015-08-14,2015-09-10,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,33,3,0
Video Card,2015-07-24,2015-08-20,2015-08-21,2015-09-17,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,34,3,0
Video Card,2015-07-31,2015-08-27,2015-08-28,2015-09-24,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,8,35,3,0
Video Card,2015-08-07,2015-09-03,2015-09-04,2015-10-01,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,0
Video Card,2015-08-14,2015-09-10,2015-09-11,2015-10-08,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,0
Video Card,2015-08-21,2015-09-17,2015-09-18,2015-10-15,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,0
Video Card,2015-08-28,2015-09-24,2015-09-25,2015-10-22,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,0
Video Card,2015-09-04,2015-10-01,2015-10-02,2015-10-29,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,1
Video Card,2015-09-11,2015-10-08,2015-10-09,2015-11-05,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,1
Video Card,2015-09-18,2015-10-15,2015-10-16,2015-11-12,Video Card,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,1
